city1,city2,actual_fare,predicted_fare,pct_diff,suggested_alternatives
"Louisville, KY","Miami, FL (Metropolitan Area)",191.36,159.0629905462265,0.2030454057406109,"San Francisco, CA (Metropolitan Area);Phoenix, AZ;Phoenix, AZ"
"Louisville, KY","Miami, FL (Metropolitan Area)",258.82,213.684810847044,0.21122319819570076,"San Francisco, CA (Metropolitan Area);Phoenix, AZ;Phoenix, AZ"
"Memphis, TN","Miami, FL (Metropolitan Area)",261.35,227.1007628440857,0.15081075346025097,"Phoenix, AZ;Phoenix, AZ;Phoenix, AZ"
"Memphis, TN","Miami, FL (Metropolitan Area)",275.39,236.54349714517593,0.1642256216030426,"Phoenix, AZ;Phoenix, AZ;Phoenix, AZ"
"Miami, FL (Metropolitan Area)","St. Louis, MO",279.31,237.20995044708252,0.1774801161315924,"New Haven, CT;New Haven, CT;Seattle, WA"
"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372.67,300.86822006851435,0.23864860142136254,"New Haven, CT;New Haven, CT;Seattle, WA"
"Miami, FL (Metropolitan Area)","Tallahassee, FL",291.36,240.82089757919312,0.20986178080408197,"New Haven, CT;New Haven, CT;Seattle, WA"
"Miami, FL (Metropolitan Area)","San Antonio, TX",347.22,285.20095340907574,0.21745736067707935,"New Haven, CT;New Haven, CT;Seattle, WA"
"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",440.5,321.4281966909766,0.37044604217936694,"New Haven, CT;New Haven, CT;Seattle, WA"
"Miami, FL (Metropolitan Area)","Phoenix, AZ",340.84,271.22608387470245,0.2566637954978433,"New Haven, CT;New Haven, CT;Seattle, WA"
"Miami, FL (Metropolitan Area)","San Diego, CA",373.02,311.08195385336876,0.19910523699432037,"New Haven, CT;New Haven, CT;Seattle, WA"
"Miami, FL (Metropolitan Area)","Portland, OR",399.6,346.6764137148857,0.15265989894726392,"New Haven, CT;New Haven, CT;Seattle, WA"
"Miami, FL (Metropolitan Area)","Sacramento, CA",416.7,348.66994547843933,0.1951130443096003,"New Haven, CT;New Haven, CT;Seattle, WA"
"Milwaukee, WI","New York City, NY (Metropolitan Area)",299.28,237.45306596159935,0.26037538739718447,"Seattle, WA;Seattle, WA;Seattle, WA"
"Milwaukee, WI","Tampa, FL (Metropolitan Area)",268.02,231.04808181524277,0.16001828664529555,"Seattle, WA;Seattle, WA;Seattle, WA"
"Milwaukee, WI","Tampa, FL (Metropolitan Area)",270.25,225.5587611347437,0.19813568154224245,"Seattle, WA;Seattle, WA;Seattle, WA"
"Milwaukee, WI","Seattle, WA",388.85,328.50424349308014,0.1836985600710849,"Orlando, FL;Orlando, FL;San Francisco, CA (Metropolitan Area)"
"Milwaukee, WI","San Francisco, CA (Metropolitan Area)",397.3,332.30332128703594,0.19559442999614632,"Seattle, WA;Seattle, WA;Seattle, WA"
"Minneapolis/St. Paul, MN","Pittsburgh, PA",296.11,256.8404297232628,0.15289481612785383,"Punta Gorda, FL;Punta Gorda, FL;Orlando, FL"
"Minneapolis/St. Paul, MN","San Antonio, TX",341.0,280.75675371289253,0.21457452221688464,"Punta Gorda, FL;Punta Gorda, FL;Orlando, FL"
"Minneapolis/St. Paul, MN","Salt Lake City, UT",341.55,272.9718568623066,0.2512278882005255,"Punta Gorda, FL;Punta Gorda, FL;Orlando, FL"
"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",290.2,245.45834504067898,0.18227799487487836,"Punta Gorda, FL;Punta Gorda, FL;Orlando, FL"
"Minneapolis/St. Paul, MN","Salt Lake City, UT",349.88,303.8500553071499,0.15148901205997897,"Punta Gorda, FL;Punta Gorda, FL;Orlando, FL"
"Minneapolis/St. Paul, MN","San Diego, CA",267.12,227.6826127767563,0.1732121163855065,"Punta Gorda, FL;Punta Gorda, FL;Orlando, FL"
"Minneapolis/St. Paul, MN","Salt Lake City, UT",335.05,249.71791625022888,0.341713902755237,"Punta Gorda, FL;Punta Gorda, FL;Orlando, FL"
"Minneapolis/St. Paul, MN","Salt Lake City, UT",334.53,280.8746508061886,0.19102951811352706,"Punta Gorda, FL;Punta Gorda, FL;Orlando, FL"
"Minneapolis/St. Paul, MN","Tucson, AZ",262.36,222.42007833719254,0.17956976708846353,"Punta Gorda, FL;Punta Gorda, FL;Orlando, FL"
"Minneapolis/St. Paul, MN","Salt Lake City, UT",337.48,272.7466593384743,0.2373387113834186,"Punta Gorda, FL;Punta Gorda, FL;Orlando, FL"
"Minneapolis/St. Paul, MN","Nashville, TN",251.98,207.22721815109253,0.215959960511932,"Punta Gorda, FL;Punta Gorda, FL;Orlando, FL"
"Minneapolis/St. Paul, MN","Salt Lake City, UT",302.35,259.93828067183495,0.16316072884127725,"Punta Gorda, FL;Punta Gorda, FL;Orlando, FL"
"Myrtle Beach, SC","Pittsburgh, PA",132.52,102.25905291736126,0.2959243824318769,"New York City, NY (Metropolitan Area);New York City, NY (Metropolitan Area);New York City, NY (Metropolitan Area)"
"Nashville, TN","Raleigh/Durham, NC",218.86,188.23600274324417,0.1626893729704157,"Seattle, WA;Seattle, WA;Seattle, WA"
"Nashville, TN","New Orleans, LA",223.35,188.9867028594017,0.1818291796230932,"Seattle, WA;Seattle, WA;Seattle, WA"
"Nashville, TN","Seattle, WA",363.39,306.8198150098324,0.1843759177951227,"Sacramento, CA;Portland, OR;Portland, OR"
"Nashville, TN","Seattle, WA",318.02,273.68325930833817,0.16200019249884398,"Sacramento, CA;Portland, OR;Portland, OR"
"Nashville, TN","Philadelphia, PA",225.32,194.71710920333862,0.15716590556356028,"Seattle, WA;Seattle, WA;Seattle, WA"
"Nashville, TN","Phoenix, AZ",344.18,292.32175178825855,0.17740126382830607,"Seattle, WA;Seattle, WA;Seattle, WA"
"Nashville, TN","Seattle, WA",388.39,313.31502145528793,0.23961499897452487,"Sacramento, CA;Portland, OR;Portland, OR"
"Nashville, TN","San Diego, CA",382.07,322.31018121540546,0.1854108938142913,"Seattle, WA;Seattle, WA;Seattle, WA"
"Nashville, TN","Sacramento, CA",404.25,328.6804554015398,0.22991797460587968,"Seattle, WA;Seattle, WA;Seattle, WA"
"New Haven, CT","Orlando, FL",127.38,108.2616051658988,0.17659441502649434,"Tampa, FL (Metropolitan Area);West Palm Beach/Palm Beach, FL;Tampa, FL (Metropolitan Area)"
"New Orleans, LA","Philadelphia, PA",340.78,244.62825067341328,0.3930525156514013,"Seattle, WA;Seattle, WA;Seattle, WA"
"New Orleans, LA","Tampa, FL (Metropolitan Area)",196.19,166.6864459514618,0.17700031865296045,"Seattle, WA;Seattle, WA;Seattle, WA"
"New Orleans, LA","Raleigh/Durham, NC",208.11,173.08612036705017,0.20234944060608354,"Seattle, WA;Seattle, WA;Seattle, WA"
"New Orleans, LA","Raleigh/Durham, NC",196.49,155.0467008650303,0.2672955883856344,"Seattle, WA;Seattle, WA;Seattle, WA"
"New Orleans, LA","Seattle, WA",384.05,332.4143738746643,0.15533511840497227,"San Francisco, CA (Metropolitan Area);Portland, OR;New York City, NY (Metropolitan Area)"
"New York City, NY (Metropolitan Area)","Syracuse, NY",183.21,157.72757971286774,0.1615596989031422,"Seattle, WA;Portland, OR;Sacramento, CA"
"New York City, NY (Metropolitan Area)","St. Louis, MO",253.89,214.45316787064075,0.18389484529856762,"Seattle, WA;Portland, OR;Sacramento, CA"
"New York City, NY (Metropolitan Area)","St. Louis, MO",249.79,216.88126142323017,0.15173620054039838,"Seattle, WA;Portland, OR;Sacramento, CA"
"New York City, NY (Metropolitan Area)","Tulsa, OK",345.04,285.82779559493065,0.20716041377929426,"Seattle, WA;Portland, OR;Sacramento, CA"
"New York City, NY (Metropolitan Area)","Omaha, NE",339.96,282.2876163125038,0.2043036263540888,"Seattle, WA;Portland, OR;Sacramento, CA"
"New York City, NY (Metropolitan Area)","Reno, NV",399.98,330.4199043959379,0.2105202945664833,"Seattle, WA;Portland, OR;Sacramento, CA"
"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",240.87,207.3296846151352,0.1617728568252322,"Seattle, WA;Portland, OR;Sacramento, CA"
"New York City, NY (Metropolitan Area)","Salt Lake City, UT",417.82,360.23788663744926,0.1598446901297268,"Seattle, WA;Portland, OR;Sacramento, CA"
"New York City, NY (Metropolitan Area)","Omaha, NE",302.28,245.40448665618896,0.23176232072518482,"Seattle, WA;Portland, OR;Sacramento, CA"
"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",244.63,212.56030082702637,0.15087341826388714,"Seattle, WA;Portland, OR;Sacramento, CA"
"New York City, NY (Metropolitan Area)","Reno, NV",404.01,348.02599911391735,0.1608615477826923,"Seattle, WA;Portland, OR;Sacramento, CA"
"Norfolk, VA (Metropolitan Area)","Orlando, FL",196.44,166.467615544796,0.1800493408709787,"San Diego, CA;San Diego, CA;San Diego, CA"
"Norfolk, VA (Metropolitan Area)","San Diego, CA",465.65,394.0898720920086,0.18158327065884142,"Seattle, WA;Seattle, WA;Seattle, WA"
"Omaha, NE","Seattle, WA",317.8,251.84439969062805,0.26189027983307733,"Tampa, FL (Metropolitan Area);Tampa, FL (Metropolitan Area);Tampa, FL (Metropolitan Area)"
"Orlando, FL","Philadelphia, PA",174.56,150.18451036512852,0.16230361956509234,"Trenton, NJ;Seattle, WA;Trenton, NJ"
"Orlando, FL","Seattle, WA",368.39,318.8034515529871,0.15553955957961546,"Trenton, NJ;Trenton, NJ;Trenton, NJ"
"Orlando, FL","Richmond, VA",159.04,132.73947097361088,0.19813646109541722,"Trenton, NJ;Seattle, WA;Trenton, NJ"
"Palm Springs, CA","Seattle, WA",241.68,203.7823432981968,0.18597124799152587,"Washington, DC (Metropolitan Area);Portland, OR;Portland, OR"
"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",182.36,156.10786163806915,0.168166664295201,"Washington, DC (Metropolitan Area);Seattle, WA;Seattle, WA"
"Philadelphia, PA","Raleigh/Durham, NC",228.88,193.96150159835815,0.18002798552234667,"Seattle, WA;Seattle, WA;San Francisco, CA (Metropolitan Area)"
"Philadelphia, PA","Pittsburgh, PA",363.16,272.9006772041321,0.3307405599743279,"Seattle, WA;Seattle, WA;San Francisco, CA (Metropolitan Area)"
"Philadelphia, PA","Salt Lake City, UT",408.94,352.5806101113558,0.15984823972833953,"Seattle, WA;Seattle, WA;San Francisco, CA (Metropolitan Area)"
"Philadelphia, PA","Raleigh/Durham, NC",231.69,200.59463357925415,0.15501594367657992,"Seattle, WA;Seattle, WA;San Francisco, CA (Metropolitan Area)"
"Philadelphia, PA","Portland, OR",462.38,388.95059153437614,0.18878852497935855,"Seattle, WA;Seattle, WA;San Francisco, CA (Metropolitan Area)"
"Philadelphia, PA","San Diego, CA",454.95,372.97103449702263,0.21979981800337844,"Seattle, WA;Seattle, WA;San Francisco, CA (Metropolitan Area)"
"Phoenix, AZ","Sacramento, CA",219.09,190.50428122282028,0.15005289431655813,"Richmond, VA;Washington, DC (Metropolitan Area);Richmond, VA"
"Phoenix, AZ","Sioux Falls, SD",184.8,153.1186148226261,0.20690746983359196,"Richmond, VA;Washington, DC (Metropolitan Area);Richmond, VA"
"Phoenix, AZ","Seattle, WA",217.61,180.8195269703865,0.20346515470997126,"Richmond, VA;Washington, DC (Metropolitan Area);Richmond, VA"
"Phoenix, AZ","Portland, OR",242.43,210.14677391946316,0.15362227779384852,"Richmond, VA;Washington, DC (Metropolitan Area);Richmond, VA"
"Phoenix, AZ","Raleigh/Durham, NC",339.18,293.4409415125847,0.15587142765984388,"Richmond, VA;Washington, DC (Metropolitan Area);Richmond, VA"
"Phoenix, AZ","Raleigh/Durham, NC",386.02,330.5250344723463,0.1678994319333373,"Richmond, VA;Washington, DC (Metropolitan Area);Richmond, VA"
"Pittsburgh, PA","Sarasota/Bradenton, FL",193.12,161.8321452140808,0.1933352285760646,"Seattle, WA;Seattle, WA;Seattle, WA"
"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",473.21,393.2221055030823,0.20341657647802489,"Seattle, WA;Seattle, WA;Seattle, WA"
"Raleigh/Durham, NC","San Diego, CA",465.35,398.9402487426996,0.16646540795669884,"Seattle, WA;Seattle, WA;Seattle, WA"
"Reno, NV","San Diego, CA",229.23,190.60842037200928,0.2026226310076607,"Washington, DC (Metropolitan Area);Washington, DC (Metropolitan Area);Seattle, WA"
"Richmond, VA","Tampa, FL (Metropolitan Area)",178.59,154.3571569621563,0.15699202754676847,"San Francisco, CA (Metropolitan Area);San Francisco, CA (Metropolitan Area);San Francisco, CA (Metropolitan Area)"
"Richmond, VA","Tampa, FL (Metropolitan Area)",180.55,146.46026262640953,0.2327575873637923,"San Francisco, CA (Metropolitan Area);San Francisco, CA (Metropolitan Area);San Francisco, CA (Metropolitan Area)"
"Salt Lake City, UT","Washington, DC (Metropolitan Area)",397.64,342.5421030074358,0.16084999919372872,"Tampa, FL (Metropolitan Area);Tampa, FL (Metropolitan Area);Tampa, FL (Metropolitan Area)"
"San Antonio, TX","Washington, DC (Metropolitan Area)",262.6,214.2093859165907,0.22590333227626064,"Seattle, WA;Seattle, WA;Seattle, WA"
"San Francisco, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",397.84,345.0679901987314,0.152932208434854,"Washington, DC (Metropolitan Area);Washington, DC (Metropolitan Area);Washington, DC (Metropolitan Area)"
"San Francisco, CA (Metropolitan Area)","St. Louis, MO",336.49,291.61456361413,0.15388612910722121,"Washington, DC (Metropolitan Area);Tampa, FL (Metropolitan Area);Tampa, FL (Metropolitan Area)"
"San Francisco, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",419.39,353.3283124566078,0.18696969706186564,"Washington, DC (Metropolitan Area);Washington, DC (Metropolitan Area);Washington, DC (Metropolitan Area)"
"San Francisco, CA (Metropolitan Area)","St. Louis, MO",369.4,316.0005293786526,0.16898538343067349,"Washington, DC (Metropolitan Area);Tampa, FL (Metropolitan Area);Tampa, FL (Metropolitan Area)"
"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",315.04,272.0941624492407,0.15783446864197576,"Tampa, FL (Metropolitan Area);Tampa, FL (Metropolitan Area);Tampa, FL (Metropolitan Area)"
"Seattle, WA","St. Louis, MO",318.06,254.80954127013683,0.24822641418599029,"Tampa, FL (Metropolitan Area);Washington, DC (Metropolitan Area);Tampa, FL (Metropolitan Area)"
"Seattle, WA","Tampa, FL (Metropolitan Area)",391.59,337.8737336397171,0.15898325620529538,"Washington, DC (Metropolitan Area);Washington, DC (Metropolitan Area);Washington, DC (Metropolitan Area)"
"Seattle, WA","St. Louis, MO",349.78,274.28572255373,0.2752395448927581,"Tampa, FL (Metropolitan Area);Washington, DC (Metropolitan Area);Tampa, FL (Metropolitan Area)"
"Seattle, WA","Washington, DC (Metropolitan Area)",398.3,332.9277505725622,0.19635566369884144,"Tampa, FL (Metropolitan Area);Tampa, FL (Metropolitan Area);Tampa, FL (Metropolitan Area)"
"Seattle, WA","St. Louis, MO",341.92,275.53531785309315,0.24092984762955547,"Tampa, FL (Metropolitan Area);Washington, DC (Metropolitan Area);Tampa, FL (Metropolitan Area)"
"St. Louis, MO","Tampa, FL (Metropolitan Area)",257.11,222.7454982995987,0.1542769751251275,"Washington, DC (Metropolitan Area);Washington, DC (Metropolitan Area);Washington, DC (Metropolitan Area)"
